AccountID,BillingID,BillingDate,MRR_Amount,SubscriptionTier,AddonUsageSpend
ACC-2059,INV-B2B-800368,2025-11-14,224.0,Growth Suite,25
ACC-2106,INV-B2B-800690,2025-11-14,199.0,Starter Cloud,150
ACC-2039,INV-B2B-800227,2025-11-14,649.0,Professional Platform,150
ACC-2345,INV-B2B-802341,2025-11-14,199.0,Starter Cloud,150
ACC-2297,INV-B2B-802010,2025-11-14,99.0,Starter Cloud,50
ACC-2253,INV-B2B-801697,2025-11-14,199.0,Starter Cloud,150
ACC-2235,INV-B2B-801568,2025-11-14,849.0,Professional Platform,350
ACC-2075,INV-B2B-800500,2025-11-14,99.0,Starter Cloud,50
ACC-2195,INV-B2B-801296,2025-11-15,74.0,Starter Cloud,25
ACC-2323,INV-B2B-802205,2025-11-15,49.0,Starter Cloud,0
ACC-2055,INV-B2B-800334,2025-11-15,499.0,Professional Platform,0
ACC-2282,INV-B2B-801900,2025-11-15,74.0,Starter Cloud,25
ACC-2372,INV-B2B-802516,2025-11-15,49.0,Starter Cloud,0
ACC-2126,INV-B2B-800838,2025-11-15,199.0,Starter Cloud,150
ACC-2163,INV-B2B-801080,2025-11-15,99.0,Starter Cloud,50
ACC-2256,INV-B2B-801712,2025-11-15,649.0,Professional Platform,150
ACC-2201,INV-B2B-801335,2025-11-16,524.0,Professional Platform,25
ACC-2368,INV-B2B-802480,2025-11-16,199.0,Growth Suite,0
ACC-2392,INV-B2B-802661,2025-11-16,524.0,Professional Platform,25
ACC-2144,INV-B2B-800949,2025-11-16,399.0,Starter Cloud,350
ACC-2243,INV-B2B-801622,2025-11-16,349.0,Growth Suite,150
ACC-2270,INV-B2B-801815,2025-11-16,549.0,Growth Suite,350
ACC-2343,INV-B2B-802325,2025-11-17,524.0,Professional Platform,25
ACC-2108,INV-B2B-800703,2025-11-17,224.0,Growth Suite,25
ACC-2147,INV-B2B-800981,2025-11-17,349.0,Growth Suite,150
ACC-2174,INV-B2B-801156,2025-11-17,399.0,Starter Cloud,350
ACC-2203,INV-B2B-801347,2025-11-17,649.0,Professional Platform,150
ACC-2022,INV-B2B-800132,2025-11-18,199.0,Starter Cloud,150
ACC-2057,INV-B2B-800346,2025-11-18,49.0,Starter Cloud,0
ACC-2169,INV-B2B-801118,2025-11-18,99.0,Starter Cloud,50
ACC-2211,INV-B2B-801398,2025-11-18,99.0,Starter Cloud,50
ACC-2172,INV-B2B-801138,2025-11-18,549.0,Professional Platform,50
ACC-2084,INV-B2B-800548,2025-11-18,74.0,Starter Cloud,25
ACC-2113,INV-B2B-800741,2025-11-19,849.0,Professional Platform,350
ACC-2068,INV-B2B-800444,2025-11-19,199.0,Starter Cloud,150
ACC-2003,INV-B2B-800021,2025-11-19,399.0,Starter Cloud,350
ACC-2292,INV-B2B-801974,2025-11-19,549.0,Growth Suite,350
ACC-2047,INV-B2B-800272,2025-11-19,74.0,Starter Cloud,25
ACC-2268,INV-B2B-801801,2025-11-20,399.0,Starter Cloud,350
ACC-2093,INV-B2B-800603,2025-11-20,524.0,Professional Platform,25
ACC-2060,INV-B2B-800378,2025-11-20,349.0,Growth Suite,150
ACC-2128,INV-B2B-800850,2025-11-20,349.0,Growth Suite,150
ACC-2124,INV-B2B-800822,2025-11-20,399.0,Starter Cloud,350
ACC-2044,INV-B2B-800252,2025-11-20,199.0,Starter Cloud,150
ACC-2074,INV-B2B-800492,2025-11-21,499.0,Professional Platform,0
ACC-2052,INV-B2B-800313,2025-11-21,649.0,Professional Platform,150
ACC-2331,INV-B2B-802252,2025-11-21,199.0,Growth Suite,0
ACC-2228,INV-B2B-801531,2025-11-21,224.0,Growth Suite,25
ACC-2369,INV-B2B-802490,2025-11-21,224.0,Growth Suite,25
ACC-2036,INV-B2B-800211,2025-11-21,199.0,Starter Cloud,150
ACC-2375,INV-B2B-802544,2025-11-21,249.0,Growth Suite,50
ACC-2242,INV-B2B-801614,2025-11-22,199.0,Starter Cloud,150
ACC-2362,INV-B2B-802437,2025-11-22,399.0,Starter Cloud,350
ACC-2116,INV-B2B-800769,2025-11-22,49.0,Starter Cloud,0
ACC-2396,INV-B2B-802679,2025-11-22,99.0,Starter Cloud,50
ACC-2090,INV-B2B-800582,2025-11-22,199.0,Growth Suite,0
ACC-2095,INV-B2B-800621,2025-11-22,199.0,Starter Cloud,150
ACC-2307,INV-B2B-802098,2025-11-23,549.0,Growth Suite,350
ACC-2130,INV-B2B-800861,2025-11-23,199.0,Starter Cloud,150
ACC-2000,INV-B2B-800001,2025-11-23,224.0,Growth Suite,25
ACC-2061,INV-B2B-800386,2025-11-23,99.0,Starter Cloud,50
ACC-2017,INV-B2B-800102,2025-11-23,649.0,Professional Platform,150
ACC-2217,INV-B2B-801442,2025-11-23,499.0,Professional Platform,0
ACC-2281,INV-B2B-801889,2025-11-23,549.0,Growth Suite,350
ACC-2286,INV-B2B-801928,2025-11-23,49.0,Starter Cloud,0
ACC-2247,INV-B2B-801659,2025-11-24,524.0,Professional Platform,25
ACC-2378,INV-B2B-802567,2025-11-24,199.0,Growth Suite,0
ACC-2078,INV-B2B-800515,2025-11-25,549.0,Growth Suite,350
ACC-2112,INV-B2B-800733,2025-11-25,849.0,Professional Platform,350
ACC-2370,INV-B2B-802502,2025-11-25,49.0,Starter Cloud,0
ACC-2091,INV-B2B-800591,2025-11-25,1640.0,Enterprise Unlimited,150
ACC-2308,INV-B2B-802109,2025-11-25,249.0,Growth Suite,50
ACC-2240,INV-B2B-801598,2025-11-25,549.0,Professional Platform,50
ACC-2277,INV-B2B-801854,2025-11-25,399.0,Starter Cloud,350
ACC-2304,INV-B2B-802068,2025-11-25,499.0,Professional Platform,0
ACC-2366,INV-B2B-802461,2025-11-26,499.0,Professional Platform,0
ACC-2069,INV-B2B-800452,2025-11-26,1515.0,Enterprise Unlimited,25
ACC-2191,INV-B2B-801269,2025-11-26,99.0,Starter Cloud,50
ACC-2058,INV-B2B-800357,2025-11-26,549.0,Professional Platform,50
ACC-2349,INV-B2B-802360,2025-11-27,849.0,Professional Platform,350
ACC-2245,INV-B2B-801636,2025-11-27,199.0,Growth Suite,0
ACC-2353,INV-B2B-802385,2025-11-27,99.0,Starter Cloud,50
ACC-2062,INV-B2B-800394,2025-11-27,249.0,Growth Suite,50
ACC-2381,INV-B2B-802599,2025-11-27,349.0,Growth Suite,150
ACC-2246,INV-B2B-801648,2025-11-28,399.0,Starter Cloud,350
ACC-2105,INV-B2B-800682,2025-11-28,49.0,Starter Cloud,0
ACC-2035,INV-B2B-800200,2025-11-28,49.0,Starter Cloud,0
ACC-2048,INV-B2B-800280,2025-11-28,499.0,Professional Platform,0
ACC-2101,INV-B2B-800653,2025-11-28,549.0,Growth Suite,350
ACC-2192,INV-B2B-801279,2025-11-29,249.0,Growth Suite,50
ACC-2029,INV-B2B-800174,2025-11-29,849.0,Professional Platform,350
ACC-2027,INV-B2B-800159,2025-11-29,349.0,Growth Suite,150
ACC-2132,INV-B2B-800870,2025-11-29,349.0,Growth Suite,150
ACC-2145,INV-B2B-800961,2025-11-29,549.0,Professional Platform,50
ACC-2008,INV-B2B-800045,2025-11-29,524.0,Professional Platform,25
ACC-2312,INV-B2B-802140,2025-11-29,99.0,Starter Cloud,50
ACC-2063,INV-B2B-800406,2025-11-29,249.0,Growth Suite,50
ACC-2167,INV-B2B-801099,2025-11-29,1640.0,Enterprise Unlimited,150
ACC-2303,INV-B2B-802057,2025-11-30,549.0,Growth Suite,350
ACC-2204,INV-B2B-801357,2025-11-30,74.0,Starter Cloud,25
ACC-2079,INV-B2B-800523,2025-11-30,74.0,Starter Cloud,25
ACC-2138,INV-B2B-800909,2025-11-30,549.0,Professional Platform,50
ACC-2388,INV-B2B-802637,2025-11-30,249.0,Growth Suite,50
ACC-2222,INV-B2B-801485,2025-11-30,199.0,Growth Suite,0
ACC-2094,INV-B2B-800613,2025-11-30,349.0,Growth Suite,150
ACC-2182,INV-B2B-801210,2025-11-30,199.0,Starter Cloud,150
ACC-2168,INV-B2B-801108,2025-11-30,499.0,Professional Platform,0
